Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Device#,Fail#,Alarm#,Time,TS Time
"DIODE_GND","DIODE_GND",3016,"Parametric","",-1000,-300,"mV",-450.647,-437.488,-446.459,4.63159,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3116,"Parametric","",-1000,-300,"mV",-448.831,-437.289,-445.407,4.39149,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3216,"Parametric","",-1000,-300,"mV",-449.668,-437.244,-445.778,4.66912,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3316,"Parametric","",-1000,-300,"mV",-448.145,-435.723,-444.495,4.63182,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3416,"Parametric","",-1000,-300,"mV",-448.623,-436.976,-445.239,4.27789,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3516,"Parametric","",-1000,-300,"mV",-524.659,-437.773,-454.736,26.4968,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3616,"Parametric","",-1000,-300,"mV",-459.415,-437.488,-447.279,6.44714,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3716,"Parametric","",-1000,-300,"mV",-450.471,-438.484,-446.442,4.58976,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3816,"Parametric","",-1000,-300,"mV",-451.073,-439.591,-446.947,4.56261,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",3916,"Parametric","",-1000,-300,"mV",-451.414,-439.306,-447.104,4.72105,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4016,"Parametric","",-1000,-300,"mV",-447.615,-434.581,-443.117,4.57819,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4116,"Parametric","",-1000,-300,"mV",-450.447,-438.342,-446.645,4.60917,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4216,"Parametric","",-1000,-300,"mV",-450.875,-438.773,-446.694,4.51954,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4316,"Parametric","",-1000,-300,"mV",-449.406,-437.712,-445.329,4.08952,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4416,"Parametric","",-1000,-300,"mV",-448.951,-437.928,-445.367,4.06402,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4516,"Parametric","",-1000,-300,"mV",-450.816,-439.477,-446.81,4.16471,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4616,"Parametric","",-1000,-300,"mV",-451.17,-440.034,-447.58,4.08888,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4716,"Parametric","",-1000,-300,"mV",-451.669,-437.647,-446.831,4.8433,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4816,"Parametric","",-1000,-300,"mV",-449.451,-436.634,-445.392,4.67518,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",4916,"Parametric","",-1000,-300,"mV",-453.113,-439.452,-448.605,5.09384,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5016,"Parametric","",-1000,-300,"mV",-454.215,-441.881,-449.792,4.61615,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5116,"Parametric","",-1000,-300,"mV",-453.442,-440.909,-448.974,4.62237,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5216,"Parametric","",-1000,-300,"mV",-452.487,-439.64,-448.167,4.69446,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5316,"Parametric","",-1000,-300,"mV",-453.375,-440.596,-448.767,4.78677,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5416,"Parametric","",-1000,-300,"mV",-453.612,-439.77,-448.498,5.14219,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5516,"Parametric","",-1000,-300,"mV",-634.255,-439.814,-471,61.8573,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5616,"Parametric","",-1000,-300,"mV",-448.838,-436.606,-445.37,4.66671,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5716,"Parametric","",-1000,-300,"mV",-449.708,-438.883,-445.924,4.07551,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5816,"Parametric","",-1000,-300,"mV",-451.113,-440.123,-447.307,4.52661,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",5916,"Parametric","",-1000,-300,"mV",-448.622,-436.634,-445.212,4.62545,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6016,"Parametric","",-1000,-300,"mV",-452.491,-439.424,-447.858,4.87235,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6116,"Parametric","",-1000,-300,"mV",-453.442,-440.249,-448.181,4.69759,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6216,"Parametric","",-1000,-300,"mV",-452.431,-440.603,-448.135,4.27783,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6316,"Parametric","",-1000,-300,"mV",-454.295,-441.364,-449.348,4.52986,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6416,"Parametric","",-1000,-300,"mV",-453.625,-439.999,-448.392,4.81665,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6516,"Parametric","",-1000,-300,"mV",-447.254,-436.115,-443.584,4.39834,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6616,"Parametric","",-1000,-300,"mV",-452.601,-439.36,-447.604,5.15491,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6716,"Parametric","",-1000,-300,"mV",-446.333,-435.739,-442.93,4.3196,84,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6816,"Parametric","",-1000,-300,"mV",-450.346,-437.485,-446.267,4.54533,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",6916,"Parametric","",-1000,-300,"mV",-448.596,-436.52,-445.058,4.58875,96,0,0,0.00848114,***
"DIODE_GND","DIODE_GND",7016,"Parametric","",-1000,-300,"mV",-451.308,-438.029,-447.093,4.90173,96,0,0,0.00848114,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3017,"Parametric","",-1600,75,"nA",-77,-49,-58.0714,10.8248,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3117,"Parametric","",-1600,75,"nA",-74,-49,-57.5119,10.0678,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3217,"Parametric","",-1600,75,"nA",-74,-48,-56.9643,10.4783,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3317,"Parametric","",-1600,75,"nA",-76,-49,-57.381,10.9565,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3417,"Parametric","",-1600,75,"nA",-77,-51,-58.6786,10.4029,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3517,"Parametric","",-1600,75,"nA",-75,-51,-58.4048,9.99412,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3617,"Parametric","",-1600,75,"nA",-75,-50,-58.4405,10.5697,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3717,"Parametric","",-1600,75,"nA",-75,-50,-58.7738,10.417,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3817,"Parametric","",-1600,75,"nA",-76,-49,-58.7381,10.574,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",3917,"Parametric","",-1600,75,"nA",-71,-45,-53.5357,10.2926,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4017,"Parametric","",-1600,75,"nA",-77,-50,-58.869,10.9487,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4117,"Parametric","",-1600,75,"nA",-70,-45,-53.2857,10.7239,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4217,"Parametric","",-1600,75,"nA",-70,-45,-53.369,9.84798,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4317,"Parametric","",-1600,75,"nA",-69,-45,-53.1667,9.29676,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4417,"Parametric","",-1600,75,"nA",-69,-46,-53.2619,9.69675,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4517,"Parametric","",-1600,75,"nA",-70,-45,-53.5714,10.2854,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4617,"Parametric","",-1600,75,"nA",-71,-43,-54,10.9423,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4717,"Parametric","",-1600,75,"nA",-70,-45,-53.7143,9.82935,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4817,"Parametric","",-1600,75,"nA",-76,-49,-57.5952,11.0988,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",4917,"Parametric","",-1600,75,"nA",-74,-50,-57.881,9.85852,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5017,"Parametric","",-1600,75,"nA",-75,-50,-58.3571,10.1455,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5117,"Parametric","",-1600,75,"nA",-77,-50,-57.9405,11.0958,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5217,"Parametric","",-1600,75,"nA",-71,-45,-53.7024,10.2532,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5317,"Parametric","",-1600,75,"nA",-70,-44,-53.5833,9.75261,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5417,"Parametric","",-1600,75,"nA",-69,-45,-53.3452,10.0583,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5517,"Parametric","",-1600,75,"nA",-70,-44,-53.0833,9.59569,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5617,"Parametric","",-1600,75,"nA",-70,-45,-53.7143,10.0163,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5717,"Parametric","",-1600,75,"nA",-75,-49,-57.25,9.76701,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5817,"Parametric","",-1600,75,"nA",-72,-46,-54.0119,10.4195,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",5917,"Parametric","",-1600,75,"nA",-74,-51,-58.4881,9.86352,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6017,"Parametric","",-1600,75,"nA",-69,-45,-53.2857,9.26916,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6117,"Parametric","",-1600,75,"nA",-70,-46,-53.5595,9.8499,84,0,0,0.00889742,***
"PIN2PIN_ODD_ROW","PIN2PIN_ODD_ROW",6217,"Parametric","",-1600,75,"nA",-70,-45,-52.869,10.3036,84,0,0,0.00889742,***
"SupplyShort_VDD","SupplyShort_VDD",19,"Parametric","",***,100000,"nA",-36.339,137.1,34.3496,41.9302,84,0,0,0.014564,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000001,"Parametric","",144,256,"Ohm",214.809,217.953,216.251,0.947528,84,0,0,0.00220526,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000002,"Parametric","",144,256,"Ohm",214.908,217.64,216.232,0.781408,84,0,0,0.00220526,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000003,"Parametric","",144,256,"Ohm",214.493,217.42,215.689,0.904028,84,0,0,0.00220526,***
"ZOUT_AllOutputs","ZOUT_AllOutputs",18000004,"Parametric","",144,256,"Ohm",214.525,216.575,215.466,0.717052,84,0,0,0.00220526,***
"IIH_Inputs","IIH_Inputs",49,"Parametric","",***,180,"nA",1,2,1.0119,0.109109,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",149,"Parametric","",***,180,"nA",1,1,1,0,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",249,"Parametric","",***,180,"nA",0,1,0.928571,0.259086,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",349,"Parametric","",***,180,"nA",1,1,1,0,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",449,"Parametric","",***,180,"nA",0,2,0.97619,0.218218,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",549,"Parametric","",***,180,"nA",1,1,1,0,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",649,"Parametric","",***,180,"nA",1,2,1.07143,0.259086,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",749,"Parametric","",***,180,"nA",-2,1,0.678571,0.808996,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",849,"Parametric","",***,180,"nA",1,2,1.05952,0.238024,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",949,"Parametric","",***,180,"nA",0,1,0.97619,0.153371,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1049,"Parametric","",***,180,"nA",0,2,0.880952,0.422407,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1149,"Parametric","",***,180,"nA",1,1,1,0,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1249,"Parametric","",***,180,"nA",0,1,0.940476,0.238024,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1349,"Parametric","",***,180,"nA",0,1,0.904762,0.295307,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1449,"Parametric","",***,180,"nA",0,1,0.77381,0.420877,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1549,"Parametric","",***,180,"nA",0,1,0.797619,0.404188,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1649,"Parametric","",***,180,"nA",0,2,0.928571,0.30203,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1749,"Parametric","",***,180,"nA",0,1,0.964286,0.186691,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1849,"Parametric","",***,180,"nA",1,2,1.0119,0.109109,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",1949,"Parametric","",***,180,"nA",0,2,0.964286,0.242796,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2049,"Parametric","",***,180,"nA",0,1,0.869048,0.339374,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2149,"Parametric","",***,180,"nA",1,2,1.02381,0.153371,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2249,"Parametric","",***,180,"nA",0,2,1.09524,0.399368,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2349,"Parametric","",***,180,"nA",0,1,0.916667,0.278045,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2449,"Parametric","",***,180,"nA",0,1,0.988095,0.109109,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2549,"Parametric","",***,180,"nA",0,2,1.07143,0.460113,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2649,"Parametric","",***,180,"nA",0,1,0.797619,0.404188,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2749,"Parametric","",***,180,"nA",0,2,1,0.268866,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2849,"Parametric","",***,180,"nA",0,1,0.952381,0.214238,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",2949,"Parametric","",***,180,"nA",0,1,0.988095,0.109109,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",3049,"Parametric","",***,180,"nA",0,1,0.904762,0.295307,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",3149,"Parametric","",***,180,"nA",0,1,0.785714,0.41279,84,0,0,0.00937519,***
"IIH_Inputs","IIH_Inputs",3249,"Parametric","",***,180,"nA",0,2,0.904762,0.455728,84,0,0,0.00937519,***
"IIL_Inputs","IIL_Inputs",10049,"Parametric","",***,180,"nA",-1,0,-0.119048,0.32579,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10149,"Parametric","",***,180,"nA",-1,0,-0.130952,0.339374,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10249,"Parametric","",***,180,"nA",-1,0,-0.142857,0.352029,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10349,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10449,"Parametric","",***,180,"nA",-1,0,-0.178571,0.385293,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10549,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10649,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10749,"Parametric","",***,180,"nA",-3,0,-0.297619,0.740885,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10849,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",10949,"Parametric","",***,180,"nA",-1,0,-0.0952381,0.295307,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11049,"Parametric","",***,180,"nA",-1,0,-0.142857,0.352029,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11149,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11249,"Parametric","",***,180,"nA",-1,0,-0.130952,0.339374,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11349,"Parametric","",***,180,"nA",-1,0,-0.107143,0.311152,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11449,"Parametric","",***,180,"nA",-1,0,-0.261905,0.442312,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11549,"Parametric","",***,180,"nA",-1,0,-0.0833333,0.278045,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11649,"Parametric","",***,180,"nA",-1,1,-0.142857,0.384735,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11749,"Parametric","",***,180,"nA",-1,0,-0.0833333,0.278045,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11849,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",11949,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12049,"Parametric","",***,180,"nA",-1,0,-0.166667,0.374916,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12149,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12249,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12349,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12449,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12549,"Parametric","",***,180,"nA",-1,1,-0.047619,0.377205,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12649,"Parametric","",***,180,"nA",-1,0,-0.214286,0.41279,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12749,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12849,"Parametric","",***,180,"nA",-1,0,-0.0833333,0.278045,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",12949,"Parametric","",***,180,"nA",-1,0,-0.0238095,0.153371,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",13049,"Parametric","",***,180,"nA",-1,0,-0.214286,0.41279,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",13149,"Parametric","",***,180,"nA",-1,0,-0.27381,0.448591,84,0,0,0.00932083,***
"IIL_Inputs","IIL_Inputs",13249,"Parametric","",***,180,"nA",-1,0,-0.202381,0.404188,84,0,0,0.00932083,***
"IOZ_P_GND","IOZ_P_GND",52,"Parametric","",-3000,3000,"nA",-14,-5,-9.10714,2.23886,84,0,0,0.0024954,***
"IOZ_P_GND","IOZ_P_GND",53,"Parametric","",-3000,3000,"nA",-12,-6,-8.77381,1.45909,84,0,0,0.0024954,***
"IOZ_P_GND","IOZ_P_GND",54,"Parametric","",-3000,3000,"nA",-15,-6,-10.869,2.20503,84,0,0,0.0024954,***
"IOZ_P_GND","IOZ_P_GND",55,"Parametric","",-3000,3000,"nA",-14,-3,-10.5952,2.68471,84,0,0,0.0024954,***
"IOZ_P_VDD","IOZ_P_VDD",10052,"Parametric","",-3000,3000,"nA",-10,0,-4.70238,2.17754,84,0,0,0.0024814,***
"IOZ_P_VDD","IOZ_P_VDD",10053,"Parametric","",-3000,3000,"nA",-8,-1,-4.63095,1.5271,84,0,0,0.0024814,***
"IOZ_P_VDD","IOZ_P_VDD",10054,"Parametric","",-3000,3000,"nA",-10,-2,-6.54762,2.07338,84,0,0,0.0024814,***
"IOZ_P_VDD","IOZ_P_VDD",10055,"Parametric","",-3000,3000,"nA",-10,0,-5.94048,2.58052,84,0,0,0.0024814,***
"IOZ_N_VDD","IOZ_N_VDD",20052,"Parametric","",-3000,3000,"nA",-8,-1,-5.14286,1.56884,84,0,0,0.00249167,***
"IOZ_N_VDD","IOZ_N_VDD",20053,"Parametric","",-3000,3000,"nA",-8,-2,-4.90476,1.44472,84,0,0,0.00249167,***
"IOZ_N_VDD","IOZ_N_VDD",20054,"Parametric","",-3000,3000,"nA",-11,-3,-6.66667,1.98993,84,0,0,0.00249167,***
