Test Suite,Test,Test#,Type,Pattern,Lower,Upper,Unit,Min,Max,Mean,Sdev,Device#,Fail#,Alarm#,Time,TS Time
"IIH_Inputs_Post","IIH_Inputs_Post",6049,"Parametric","",***,180,"nA",0,1,0.845238,0.36385,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6149,"Parametric","",***,180,"nA",1,2,1.03571,0.186691,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6249,"Parametric","",***,180,"nA",0,2,1.0119,0.452411,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6349,"Parametric","",***,180,"nA",0,1,0.857143,0.352029,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6449,"Parametric","",***,180,"nA",0,1,0.916667,0.278045,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6549,"Parametric","",***,180,"nA",0,2,0.988095,0.50286,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6649,"Parametric","",***,180,"nA",0,1,0.77381,0.420877,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6749,"Parametric","",***,180,"nA",0,1,0.892857,0.311152,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6849,"Parametric","",***,180,"nA",0,1,0.904762,0.295307,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",6949,"Parametric","",***,180,"nA",0,1,0.988095,0.109109,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",7049,"Parametric","",***,180,"nA",0,1,0.904762,0.295307,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",7149,"Parametric","",***,180,"nA",0,1,0.72619,0.448591,84,0,0,0.00945745,***
"IIH_Inputs_Post","IIH_Inputs_Post",7249,"Parametric","",***,180,"nA",0,2,0.964286,0.525183,84,0,0,0.00945745,***
"IIL_Inputs_Post","IIL_Inputs_Post",14049,"Parametric","",***,180,"nA",-1,0,-0.119048,0.32579,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14149,"Parametric","",***,180,"nA",-1,0,-0.130952,0.339374,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14249,"Parametric","",***,180,"nA",-1,0,-0.202381,0.404188,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14349,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14449,"Parametric","",***,180,"nA",-1,0,-0.166667,0.374916,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14549,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14649,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14749,"Parametric","",***,180,"nA",-3,0,-0.321429,0.778641,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14849,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",14949,"Parametric","",***,180,"nA",-1,0,-0.178571,0.385293,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15049,"Parametric","",***,180,"nA",-1,0,-0.166667,0.374916,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15149,"Parametric","",***,180,"nA",-1,0,-0.0238095,0.153371,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15249,"Parametric","",***,180,"nA",-1,0,-0.142857,0.352029,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15349,"Parametric","",***,180,"nA",-1,0,-0.107143,0.311152,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15449,"Parametric","",***,180,"nA",-1,0,-0.416667,0.495968,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15549,"Parametric","",***,180,"nA",-1,0,-0.154762,0.36385,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15649,"Parametric","",***,180,"nA",-1,1,-0.22619,0.448591,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15749,"Parametric","",***,180,"nA",-1,0,-0.107143,0.311152,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15849,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",15949,"Parametric","",***,180,"nA",-1,0,-0.047619,0.214238,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16049,"Parametric","",***,180,"nA",-1,0,-0.261905,0.442312,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16149,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16249,"Parametric","",***,180,"nA",0,0,0,0,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16349,"Parametric","",***,180,"nA",-1,0,-0.0238095,0.153371,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16449,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16549,"Parametric","",***,180,"nA",-1,1,-0.154762,0.395579,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16649,"Parametric","",***,180,"nA",-1,0,-0.297619,0.459957,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16749,"Parametric","",***,180,"nA",-1,0,-0.0119048,0.109109,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16849,"Parametric","",***,180,"nA",-1,0,-0.142857,0.352029,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",16949,"Parametric","",***,180,"nA",-1,0,-0.0595238,0.238024,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",17049,"Parametric","",***,180,"nA",-1,0,-0.238095,0.428476,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",17149,"Parametric","",***,180,"nA",-1,0,-0.369048,0.485445,84,0,0,0.00935686,***
"IIL_Inputs_Post","IIL_Inputs_Post",17249,"Parametric","",***,180,"nA",-1,0,-0.25,0.435613,84,0,0,0.00935686,***
"IOZ_P_GND_Post","IOZ_P_GND_Post",100052,"Parametric","",-3000,3000,"nA",-14,-6,-9.04762,2.27562,84,0,0,0.00249211,***
"IOZ_P_GND_Post","IOZ_P_GND_Post",100053,"Parametric","",-3000,3000,"nA",-12,-5,-8.80952,1.53259,84,0,0,0.00249211,***
"IOZ_P_GND_Post","IOZ_P_GND_Post",100054,"Parametric","",-3000,3000,"nA",-15,-7,-11.1786,2.10084,84,0,0,0.00249211,***
"IOZ_P_GND_Post","IOZ_P_GND_Post",100055,"Parametric","",-3000,3000,"nA",-14,-4,-10.25,2.70152,84,0,0,0.00249211,***
"IOZ_P_VDD_Post","IOZ_P_VDD_Post",1000052,"Parametric","",-3000,3000,"nA",-10,-2,-4.83333,1.99296,84,0,0,0.00246575,***
"IOZ_P_VDD_Post","IOZ_P_VDD_Post",1000053,"Parametric","",-3000,3000,"nA",-8,-1,-4.55952,1.51579,84,0,0,0.00246575,***
"IOZ_P_VDD_Post","IOZ_P_VDD_Post",1000054,"Parametric","",-3000,3000,"nA",-11,-3,-6.65476,2.09126,84,0,0,0.00246575,***
"IOZ_P_VDD_Post","IOZ_P_VDD_Post",1000055,"Parametric","",-3000,3000,"nA",-10,-1,-6.32143,2.51818,84,0,0,0.00246575,***
"IOZ_N_VDD_Post","IOZ_N_VDD_Post",100000052,"Parametric","",-3000,3000,"nA",-9,-2,-5.04762,1.59747,84,0,0,0.00247663,***
"IOZ_N_VDD_Post","IOZ_N_VDD_Post",100000053,"Parametric","",-3000,3000,"nA",-8,-3,-4.95238,1.37888,84,0,0,0.00247663,***
"IOZ_N_VDD_Post","IOZ_N_VDD_Post",100000054,"Parametric","",-3000,3000,"nA",-11,-4,-6.46429,1.88492,84,0,0,0.00247663,***
"IOZ_N_VDD_Post","IOZ_N_VDD_Post",100000055,"Parametric","",-3000,3000,"nA",-10,0,-6.07143,2.42867,84,0,0,0.00247663,***
"IOZ_N_GND_Post","IOZ_N_GND_Post",10000052,"Parametric","",-3000,3000,"nA",-14,-6,-9.4881,1.74587,84,0,0,0.00246224,***
"IOZ_N_GND_Post","IOZ_N_GND_Post",10000053,"Parametric","",-3000,3000,"nA",-13,-7,-9.2381,1.43635,84,0,0,0.00246224,***
"IOZ_N_GND_Post","IOZ_N_GND_Post",10000054,"Parametric","",-3000,3000,"nA",-15,-8,-11.0714,2.01073,84,0,0,0.00246224,***
"IOZ_N_GND_Post","IOZ_N_GND_Post",10000055,"Parametric","",-3000,3000,"nA",-14,-4,-10.4643,2.75264,84,0,0,0.00246224,***
"DIODE_GND_Post","DIODE_GND_Post",20016,"Parametric","",-1000,-300,"mV",-450.704,-437.488,-446.244,4.91379,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20116,"Parametric","",-1000,-300,"mV",-448.888,-437.346,-445.142,4.63359,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20216,"Parametric","",-1000,-300,"mV",-449.668,-437.187,-445.485,4.91739,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20316,"Parametric","",-1000,-300,"mV",-448.088,-435.666,-444.275,4.92414,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20416,"Parametric","",-1000,-300,"mV",-448.623,-437.032,-445.016,4.53715,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20516,"Parametric","",-1000,-300,"mV",-448.292,-437.773,-444.881,4.29387,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20616,"Parametric","",-1000,-300,"mV",-449.841,-437.488,-445.545,4.82871,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20716,"Parametric","",-1000,-300,"mV",-450.471,-438.427,-446.145,4.83854,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20816,"Parametric","",-1000,-300,"mV",-451.073,-439.534,-446.946,4.56133,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",20916,"Parametric","",-1000,-300,"mV",-451.3,-439.306,-447.098,4.72529,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21016,"Parametric","",-1000,-300,"mV",-447.672,-434.638,-442.769,4.80009,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21116,"Parametric","",-1000,-300,"mV",-450.447,-438.342,-446.518,4.91655,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21216,"Parametric","",-1000,-300,"mV",-450.875,-438.716,-446.509,4.81719,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21316,"Parametric","",-1000,-300,"mV",-449.406,-437.769,-445.187,4.36202,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21416,"Parametric","",-1000,-300,"mV",-448.951,-437.928,-445.202,4.31726,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21516,"Parametric","",-1000,-300,"mV",-450.873,-439.42,-446.575,4.40272,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21616,"Parametric","",-1000,-300,"mV",-451.17,-440.034,-447.423,4.35412,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21716,"Parametric","",-1000,-300,"mV",-451.669,-437.647,-446.752,5.17432,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21816,"Parametric","",-1000,-300,"mV",-448.927,-436.634,-444.819,4.73734,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",21916,"Parametric","",-1000,-300,"mV",-453.113,-439.452,-448.143,5.28985,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22016,"Parametric","",-1000,-300,"mV",-454.158,-441.938,-449.396,4.80859,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22116,"Parametric","",-1000,-300,"mV",-453.442,-440.909,-448.675,4.87327,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22216,"Parametric","",-1000,-300,"mV",-452.544,-439.697,-447.876,4.962,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22316,"Parametric","",-1000,-300,"mV",-453.318,-440.539,-448.5,5.07051,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22416,"Parametric","",-1000,-300,"mV",-453.612,-439.77,-448.095,5.38197,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22516,"Parametric","",-1000,-300,"mV",-452.645,-439.814,-447.813,5.04473,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22616,"Parametric","",-1000,-300,"mV",-448.838,-436.549,-445.259,4.98649,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22716,"Parametric","",-1000,-300,"mV",-449.708,-438.883,-445.876,4.36626,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22816,"Parametric","",-1000,-300,"mV",-451.056,-440.123,-447.296,4.52348,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",22916,"Parametric","",-1000,-300,"mV",-448.679,-436.748,-444.98,4.89771,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23016,"Parametric","",-1000,-300,"mV",-452.491,-439.424,-447.517,5.12167,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23116,"Parametric","",-1000,-300,"mV",-453.442,-440.249,-447.868,4.95364,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23216,"Parametric","",-1000,-300,"mV",-452.431,-440.489,-447.924,4.54033,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23316,"Parametric","",-1000,-300,"mV",-454.295,-441.307,-449.196,4.8221,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23416,"Parametric","",-1000,-300,"mV",-453.625,-439.942,-448.095,5.06471,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23516,"Parametric","",-1000,-300,"mV",-447.254,-436.058,-443.591,4.40349,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23616,"Parametric","",-1000,-300,"mV",-452.544,-439.36,-447.604,5.15978,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23716,"Parametric","",-1000,-300,"mV",-446.333,-435.796,-442.927,4.31931,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23816,"Parametric","",-1000,-300,"mV",-450.346,-437.485,-446.303,4.8618,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",23916,"Parametric","",-1000,-300,"mV",-448.596,-436.52,-444.929,4.88875,84,0,0,0.00789988,***
"DIODE_GND_Post","DIODE_GND_Post",24016,"Parametric","",-1000,-300,"mV",-451.365,-438.086,-446.977,5.23574,84,0,0,0.00789988,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8017,"Parametric","",-1600,75,"nA",-77,-49,-58.131,10.8248,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8117,"Parametric","",-1600,75,"nA",-74,-49,-57.5357,10.131,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8217,"Parametric","",-1600,75,"nA",-75,-48,-57.119,10.4344,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8317,"Parametric","",-1600,75,"nA",-76,-49,-57.4286,10.9526,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8417,"Parametric","",-1600,75,"nA",-77,-51,-58.7619,10.4058,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8517,"Parametric","",-1600,75,"nA",-75,-51,-58.4048,9.99412,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8617,"Parametric","",-1600,75,"nA",-75,-50,-58.4881,10.5642,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8717,"Parametric","",-1600,75,"nA",-75,-51,-58.8214,10.4064,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8817,"Parametric","",-1600,75,"nA",-76,-49,-58.7381,10.5877,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",8917,"Parametric","",-1600,75,"nA",-71,-45,-53.619,10.238,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9017,"Parametric","",-1600,75,"nA",-78,-50,-58.9286,10.9608,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9117,"Parametric","",-1600,75,"nA",-70,-45,-53.3095,10.7075,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9217,"Parametric","",-1600,75,"nA",-70,-45,-53.4405,9.82418,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9317,"Parametric","",-1600,75,"nA",-69,-45,-53.1905,9.28462,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9417,"Parametric","",-1600,75,"nA",-69,-46,-53.2976,9.69881,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9517,"Parametric","",-1600,75,"nA",-70,-45,-53.619,10.3597,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9617,"Parametric","",-1600,75,"nA",-71,-43,-54.0595,10.9361,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9717,"Parametric","",-1600,75,"nA",-70,-45,-53.8095,9.79116,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9817,"Parametric","",-1600,75,"nA",-76,-50,-57.619,11.0834,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",9917,"Parametric","",-1600,75,"nA",-74,-50,-57.9643,9.8842,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10017,"Parametric","",-1600,75,"nA",-75,-50,-58.4405,10.1653,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10117,"Parametric","",-1600,75,"nA",-77,-50,-57.9881,11.1166,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10217,"Parametric","",-1600,75,"nA",-71,-45,-53.8214,10.1793,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10317,"Parametric","",-1600,75,"nA",-70,-44,-53.631,9.88217,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10417,"Parametric","",-1600,75,"nA",-69,-45,-53.381,10.0336,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10517,"Parametric","",-1600,75,"nA",-70,-44,-53.1429,9.6407,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10617,"Parametric","",-1600,75,"nA",-70,-45,-53.7381,10.077,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10717,"Parametric","",-1600,75,"nA",-75,-49,-57.3333,9.76758,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10817,"Parametric","",-1600,75,"nA",-72,-46,-54.0714,10.4441,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",10917,"Parametric","",-1600,75,"nA",-74,-51,-58.5357,9.88298,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",11017,"Parametric","",-1600,75,"nA",-69,-46,-53.3095,9.28268,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",11117,"Parametric","",-1600,75,"nA",-70,-46,-53.619,9.83711,84,0,0,0.00888533,***
"PIN2PIN_ODD_ROW_post","PIN2PIN_ODD_ROW_post",11217,"Parametric","",-1600,75,"nA",-70,-45,-52.8929,10.3167,84,0,0,0.00888533,***
"SupplyShort_VDD_Post","SupplyShort_VDD_Post",1019,"Parametric","",***,100000,"nA",-265.41,-190.626,-230.572,17.2873,84,0,0,0.0145721,***
"DIODE_GND","DIODE_GND_open",3816,"Parametric","",-1000,-300,"mV",-4015.96,-4014.82,-4015.39,0.305901,12,12,0,0.00848114,***
"DIODE_GND","DIODE_GND_open",3916,"Parametric","",-1000,-300,"mV",-2015.34,-2015.17,-2015.23,0.0509425,12,12,0,0.00848114,***
"DIODE_GND","DIODE_GND_open",5816,"Parametric","",-1000,-300,"mV",-4113.13,-4103.85,-4109.31,3.48674,12,12,0,0.00848114,***
"DIODE_GND","DIODE_GND_open",6516,"Parametric","",-1000,-300,"mV",-4090.77,-4081.5,-4086.88,3.47791,12,12,0,0.00848114,***
"DIODE_GND","DIODE_GND_open",6616,"Parametric","",-1000,-300,"mV",-4095.54,-4085.06,-4090.12,3.58748,12,12,0,0.00848114,***
"DIODE_GND","DIODE_GND_open",6716,"Parametric","",-1000,-300,"mV",-4088.61,-4079.96,-4085.15,2.98353,12,12,0,0.00848114,***